longitude,latitude
-116.487020,39.942147
-116.450617,39.942147
-116.414215,39.942147
-116.377813,39.942147
-116.341410,39.942147
-116.305008,39.942147
-116.268605,39.942147
-116.232203,39.942147
-116.195801,39.942147
-116.159398,39.942147
-116.122996,39.942147
-116.086593,39.942147
-116.050191,39.942147
-116.013789,39.942147
-115.977386,39.942147
-115.940984,39.942147
-115.904581,39.942147
-115.868179,39.942147
-115.831777,39.942147
-115.795374,39.942147
-115.758972,39.942147
-115.722569,39.942147
-115.686167,39.942147
-115.649765,39.942147
-115.613362,39.942147
-115.576960,39.942147
-115.540557,39.942147
-115.504155,39.942147
-115.467752,39.942147
-115.431350,39.942147
-115.394948,39.942147
-115.358545,39.942147
-115.322143,39.942147
-115.285740,39.942147
-115.249338,39.942147
-115.212936,39.942147
-115.176533,39.942147
-115.140131,39.942147
-115.103728,39.942147
-115.067326,39.942147
-115.030924,39.942147
-114.994521,39.942147
-114.958119,39.942147
-114.921716,39.942147
-114.885314,39.942147
-114.848912,39.942147
-114.812509,39.942147
-114.776107,39.942147
-114.739704,39.942147
-114.703302,39.942147
-114.666900,39.942147
-114.630497,39.942147
-114.594095,39.942147
-114.557692,39.942147
-114.521290,39.942147
-114.484888,39.942147
-114.448485,39.942147
-114.412083,39.942147
-114.375680,39.942147
-114.339278,39.942147
-114.302876,39.942147
-114.266473,39.942147
-114.230071,39.942147
-114.193668,39.942147
-114.157266,39.942147
-114.120864,39.942147
-114.084461,39.942147
-114.048059,39.942147
-114.011656,39.942147
-113.975254,39.942147
-113.938852,39.942147
-113.902449,39.942147
-113.866047,39.942147
-113.829644,39.942147
-113.793242,39.942147
-113.756840,39.942147
-113.720437,39.942147
-113.684035,39.942147
-113.647632,39.942147
-113.611230,39.942147
-113.574828,39.942147
-113.538425,39.942147
-113.502023,39.942147
-124.732164,39.971132
-124.695761,39.971132
-124.659359,39.971132
-124.622957,39.971132
-124.586554,39.971132
-124.550152,39.971132
-124.513749,39.971132
-124.477347,39.971132
-124.440945,39.971132
-124.404542,39.971132
-124.368140,39.971132
-124.331737,39.971132
-124.295335,39.971132
-124.258933,39.971132
-124.222530,39.971132
-124.186128,39.971132
-124.149725,39.971132
-124.113323,39.971132
-124.076921,39.971132
-124.040518,39.971132
-124.004116,39.971132
-123.967713,39.971132
-123.931311,39.971132
-123.894909,39.971132
-123.858506,39.971132
-123.822104,39.971132
-123.785701,39.971132
-123.749299,39.971132
-123.712897,39.971132
-123.676494,39.971132
-123.640092,39.971132
-123.603689,39.971132
-123.567287,39.971132
-123.530885,39.971132
-123.494482,39.971132
-123.458080,39.971132
-123.421677,39.971132
-123.385275,39.971132
-123.348873,39.971132
-123.312470,39.971132
-123.276068,39.971132
-123.239665,39.971132
-123.203263,39.971132
-123.166861,39.971132
-123.130458,39.971132
-123.094056,39.971132
-123.057653,39.971132
-123.021251,39.971132
-122.984849,39.971132
-122.948446,39.971132
-122.912044,39.971132
-122.875641,39.971132
-122.839239,39.971132
-122.802836,39.971132
-122.766434,39.971132
-122.730032,39.971132
-122.693629,39.971132
-122.657227,39.971132
-122.620824,39.971132
-122.584422,39.971132
-122.548020,39.971132
-122.511617,39.971132
-122.475215,39.971132
-122.438812,39.971132
-122.402410,39.971132
-122.366008,39.971132
-122.329605,39.971132
-122.293203,39.971132
-122.256800,39.971132
-122.220398,39.971132
-122.183996,39.971132
-122.147593,39.971132
-122.111191,39.971132
-122.074788,39.971132
-122.038386,39.971132
-122.001984,39.971132
-121.965581,39.971132
-121.929179,39.971132
-121.892776,39.971132
-121.856374,39.971132
-121.819972,39.971132
-121.783569,39.971132
-121.747167,39.971132
-121.710764,39.971132
-121.674362,39.971132
-121.637960,39.971132
-121.601557,39.971132
-121.565155,39.971132
-121.528752,39.971132
-121.492350,39.971132
-121.455948,39.971132
-121.419545,39.971132
-121.383143,39.971132
-121.346740,39.971132
-121.310338,39.971132
-121.273936,39.971132
-121.237533,39.971132
-121.201131,39.971132
-121.164728,39.971132
-121.128326,39.971132
-121.091924,39.971132
-121.055521,39.971132
-121.019119,39.971132
-120.982716,39.971132
-120.946314,39.971132
-120.909912,39.971132
-120.873509,39.971132
-120.837107,39.971132
-120.800704,39.971132
-120.764302,39.971132
-120.727900,39.971132
-120.691497,39.971132
-120.655095,39.971132
-120.618692,39.971132
-120.582290,39.971132
-120.545888,39.971132
-120.509485,39.971132
-120.473083,39.971132
-120.436680,39.971132
-120.400278,39.971132
-120.363876,39.971132
-120.327473,39.971132
-120.291071,39.971132
-120.254668,39.971132
-120.218266,39.971132
-120.181864,39.971132
-120.145461,39.971132
-120.109059,39.971132
-120.072656,39.971132
-120.036254,39.971132
-119.999852,39.971132
-119.963449,39.971132
-119.927047,39.971132
-119.890644,39.971132
-119.854242,39.971132
-119.817840,39.971132
-119.781437,39.971132
-119.745035,39.971132
-119.708632,39.971132
-119.672230,39.971132
-119.635828,39.971132
-119.599425,39.971132
-119.563023,39.971132
-119.526620,39.971132
-119.490218,39.971132
-119.453816,39.971132
-119.417413,39.971132
-119.381011,39.971132
-119.344608,39.971132
-119.308206,39.971132
-119.271804,39.971132
-119.235401,39.971132
-119.198999,39.971132
-119.162596,39.971132
-119.126194,39.971132
-119.089791,39.971132
-119.053389,39.971132
-119.016987,39.971132
-118.980584,39.971132
-118.944182,39.971132
-118.907779,39.971132
-118.871377,39.971132
-118.834975,39.971132
-118.798572,39.971132
-118.762170,39.971132
-118.725767,39.971132
-118.689365,39.971132
-118.652963,39.971132
-118.616560,39.971132
-118.580158,39.971132
-118.543755,39.971132
-118.507353,39.971132
-118.470951,39.971132
-118.434548,39.971132
-118.398146,39.971132
-118.361743,39.971132
-118.325341,39.971132
-118.288939,39.971132
-118.252536,39.971132
-118.216134,39.971132
-118.179731,39.971132
-118.143329,39.971132
-118.106927,39.971132
-118.070524,39.971132
-118.034122,39.971132
-117.997719,39.971132
-117.961317,39.971132
-117.924915,39.971132
-117.888512,39.971132
-117.852110,39.971132
-117.815707,39.971132
-117.779305,39.971132
-117.742903,39.971132
-117.706500,39.971132
-117.670098,39.971132
-117.633695,39.971132
-117.597293,39.971132
-117.560891,39.971132
-117.524488,39.971132
-117.488086,39.971132
-117.451683,39.971132
-117.415281,39.971132
-117.378879,39.971132
-117.342476,39.971132
-117.306074,39.971132
-117.269671,39.971132
-117.233269,39.971132
-117.196867,39.971132
-117.160464,39.971132
-117.124062,39.971132
-117.087659,39.971132
-117.051257,39.971132
-117.014855,39.971132
-116.978452,39.971132
-116.942050,39.971132
-116.905647,39.971132
-116.869245,39.971132
-116.832843,39.971132
-116.796440,39.971132
-116.760038,39.971132
-116.723635,39.971132
-116.687233,39.971132
-116.650831,39.971132
-116.614428,39.971132
-116.578026,39.971132
-116.541623,39.971132
-116.505221,39.971132
-116.468819,39.971132
-116.432416,39.971132
-116.396014,39.971132
-116.359611,39.971132
-116.323209,39.971132
-116.286807,39.971132
-116.250404,39.971132
-116.214002,39.971132
-116.177599,39.971132
-116.141197,39.971132
-116.104795,39.971132
-116.068392,39.971132
-116.031990,39.971132
-115.995587,39.971132
-115.959185,39.971132
-115.922783,39.971132
-115.886380,39.971132
-115.849978,39.971132
-115.813575,39.971132
-115.777173,39.971132
-115.740771,39.971132
-115.704368,39.971132
-115.667966,39.971132
-115.631563,39.971132
-115.595161,39.971132
-115.558758,39.971132
-115.522356,39.971132
-115.485954,39.971132
-115.449551,39.971132
-115.413149,39.971132
-115.376746,39.971132
-115.340344,39.971132
-115.303942,39.971132
-115.267539,39.971132
-115.231137,39.971132
-115.194734,39.971132
-115.158332,39.971132
-115.121930,39.971132
-115.085527,39.971132
-115.049125,39.971132
-115.012722,39.971132
-114.976320,39.971132
-114.939918,39.971132
-114.903515,39.971132
-114.867113,39.971132
-114.830710,39.971132
-114.794308,39.971132
-114.757906,39.971132
-114.721503,39.971132
-114.685101,39.971132
-114.648698,39.971132
-114.612296,39.971132
-114.575894,39.971132
-114.539491,39.971132
-114.503089,39.971132
-114.466686,39.971132
-114.430284,39.971132
-114.393882,39.971132
-114.357479,39.971132
-114.321077,39.971132
-114.284674,39.971132
-114.248272,39.971132
-114.211870,39.971132
-114.175467,39.971132
-114.139065,39.971132
-114.102662,39.971132
-114.066260,39.971132
-114.029858,39.971132
-113.993455,39.971132
-113.957053,39.971132
-113.920650,39.971132
-113.884248,39.971132
-113.847846,39.971132
-113.811443,39.971132
-113.775041,39.971132
-113.738638,39.971132
-113.702236,39.971132
-113.665834,39.971132
-113.629431,39.971132
-113.593029,39.971132
-113.556626,39.971132
-113.520224,39.971132
-113.483822,39.971132
-124.750365,40.000118
-124.713963,40.000118
-124.677560,40.000118
-124.641158,40.000118
-124.604755,40.000118
-124.568353,40.000118
-124.531951,40.000118
-124.495548,40.000118
-124.459146,40.000118
-124.422743,40.000118
-124.386341,40.000118
-124.349939,40.000118
-124.313536,40.000118
-124.277134,40.000118
-124.240731,40.000118
-124.204329,40.000118
-124.167927,40.000118
-124.131524,40.000118
-124.095122,40.000118
-124.058719,40.000118
-124.022317,40.000118
-123.985915,40.000118
-123.949512,40.000118
-123.913110,40.000118
-123.876707,40.000118
-123.840305,40.000118
-123.803903,40.000118
-123.767500,40.000118
-123.731098,40.000118
-123.694695,40.000118
-123.658293,40.000118
-123.621891,40.000118
-123.585488,40.000118
-123.549086,40.000118
-123.512683,40.000118
-123.476281,40.000118
-123.439879,40.000118
-123.403476,40.000118
-123.367074,40.000118
-123.330671,40.000118
-123.294269,40.000118
-123.257867,40.000118
-123.221464,40.000118
-123.185062,40.000118
-123.148659,40.000118
-123.112257,40.000118
-123.075855,40.000118
-123.039452,40.000118
-123.003050,40.000118
-122.966647,40.000118
-122.930245,40.000118
-122.893842,40.000118
-122.857440,40.000118
-122.821038,40.000118
-122.784635,40.000118
-122.748233,40.000118
-122.711830,40.000118
-122.675428,40.000118
-122.639026,40.000118
-122.602623,40.000118
-122.566221,40.000118
-122.529818,40.000118
-122.493416,40.000118
-122.457014,40.000118
-122.420611,40.000118
-122.384209,40.000118
-122.347806,40.000118
-122.311404,40.000118
-122.275002,40.000118
-122.238599,40.000118
-122.202197,40.000118
-122.165794,40.000118
-122.056587,40.000118
-122.020185,40.000118
-121.983782,40.000118
-121.947380,40.000118
-121.910978,40.000118
-121.874575,40.000118
-121.838173,40.000118
-121.801770,40.000118
-121.765368,40.000118
-121.728966,40.000118
-121.692563,40.000118
-121.656161,40.000118
-121.619758,40.000118
-121.583356,40.000118
-121.546954,40.000118
-121.510551,40.000118
-121.474149,40.000118
-121.437746,40.000118
-121.401344,40.000118
-121.364942,40.000118
-121.328539,40.000118
-121.292137,40.000118
-121.255734,40.000118
-121.219332,40.000118
-121.182930,40.000118
-121.146527,40.000118
-121.110125,40.000118
-121.073722,40.000118
-121.037320,40.000118
-121.000918,40.000118
-120.964515,40.000118
-120.928113,40.000118
-120.891710,40.000118
-120.855308,40.000118
-120.818906,40.000118
-120.782503,40.000118
-120.746101,40.000118
-120.709698,40.000118
-120.673296,40.000118
-120.636894,40.000118
-120.600491,40.000118
-120.564089,40.000118
-120.527686,40.000118
-120.491284,40.000118
-120.454882,40.000118
-120.418479,40.000118
-120.382077,40.000118
-120.345674,40.000118
-120.309272,40.000118
-120.272870,40.000118
-120.236467,40.000118
-120.200065,40.000118
-120.163662,40.000118
-120.127260,40.000118
-120.090858,40.000118
-120.054455,40.000118
-120.018053,40.000118
-119.981650,40.000118
-119.945248,40.000118
-119.908846,40.000118
-119.872443,40.000118
-119.836041,40.000118
-119.799638,40.000118
-119.763236,40.000118
-119.726834,40.000118
-119.690431,40.000118
-119.654029,40.000118
-119.617626,40.000118
-119.581224,40.000118
-119.544822,40.000118
-119.508419,40.000118
-119.472017,40.000118
-119.435614,40.000118
-119.399212,40.000118
-119.362810,40.000118
-119.326407,40.000118
-119.290005,40.000118
-119.253602,40.000118
-119.217200,40.000118
-119.180797,40.000118
-119.144395,40.000118
-119.107993,40.000118
-119.071590,40.000118
-119.035188,40.000118
-118.998785,40.000118
-118.962383,40.000118
-118.925981,40.000118
-118.889578,40.000118
-118.853176,40.000118
-118.816773,40.000118
-118.780371,40.000118
-118.743969,40.000118
-118.707566,40.000118
-118.671164,40.000118
-118.634761,40.000118
-118.598359,40.000118
-118.561957,40.000118
-118.525554,40.000118
-118.489152,40.000118
-118.452749,40.000118
-118.416347,40.000118
-118.379945,40.000118
-118.343542,40.000118
-118.307140,40.000118
-118.270737,40.000118
-118.234335,40.000118
-118.197933,40.000118
-118.161530,40.000118
-118.125128,40.000118
-118.088725,40.000118
-118.052323,40.000118
-118.015921,40.000118
-117.979518,40.000118
-117.943116,40.000118
-117.906713,40.000118
-117.870311,40.000118
-117.833909,40.000118
-117.797506,40.000118
-117.761104,40.000118
-117.724701,40.000118
-117.688299,40.000118
-117.651897,40.000118
-117.615494,40.000118
-117.579092,40.000118
-117.542689,40.000118
-117.506287,40.000118
-117.469885,40.000118
-117.433482,40.000118
-117.397080,40.000118
-117.360677,40.000118
-117.324275,40.000118
-117.287873,40.000118
-117.251470,40.000118
-117.215068,40.000118
-117.178665,40.000118
-117.142263,40.000118
-117.105861,40.000118
-117.069458,40.000118
-117.033056,40.000118
-116.996653,40.000118
-116.960251,40.000118
-116.923849,40.000118
-116.887446,40.000118
-116.851044,40.000118
-116.814641,40.000118
-116.778239,40.000118
-116.741837,40.000118
-116.705434,40.000118
-116.669032,40.000118
-116.632629,40.000118
-116.596227,40.000118
-116.559825,40.000118
-116.523422,40.000118
-116.487020,40.000118
-116.450617,40.000118
-116.414215,40.000118
-116.377813,40.000118
-116.341410,40.000118
-116.305008,40.000118
-116.268605,40.000118
-116.232203,40.000118
-116.195801,40.000118
-116.159398,40.000118
-116.122996,40.000118
-116.086593,40.000118
-116.050191,40.000118
-116.013789,40.000118
-115.977386,40.000118
-115.940984,40.000118
-115.904581,40.000118
-115.868179,40.000118
-115.831777,40.000118
-115.795374,40.000118
-115.758972,40.000118
-115.722569,40.000118
-115.686167,40.000118
-115.649765,40.000118
-115.613362,40.000118
-115.576960,40.000118
-115.540557,40.000118
-115.504155,40.000118
-115.467752,40.000118
-115.431350,40.000118
-115.394948,40.000118
-115.358545,40.000118
-115.322143,40.000118
-115.285740,40.000118
-115.249338,40.000118
-115.212936,40.000118
-115.176533,40.000118
-115.140131,40.000118
-115.103728,40.000118
-115.067326,40.000118
-115.030924,40.000118
-114.994521,40.000118
-114.958119,40.000118
-114.921716,40.000118
-114.885314,40.000118
-114.848912,40.000118
-114.812509,40.000118
-114.776107,40.000118
-114.739704,40.000118
-114.703302,40.000118
-114.666900,40.000118
-114.630497,40.000118
-114.594095,40.000118
-114.557692,40.000118
-114.521290,40.000118
-114.484888,40.000118
-114.448485,40.000118
-114.412083,40.000118
-114.375680,40.000118
-114.339278,40.000118
-114.302876,40.000118
-114.266473,40.000118
-114.230071,40.000118
-114.193668,40.000118
-114.157266,40.000118
-114.120864,40.000118
-114.084461,40.000118
-114.048059,40.000118
-114.011656,40.000118
-113.975254,40.000118
-113.938852,40.000118
-113.902449,40.000118
-113.866047,40.000118
-113.829644,40.000118
-113.793242,40.000118
-113.756840,40.000118
-113.720437,40.000118
-113.684035,40.000118
-113.647632,40.000118
-113.611230,40.000118
-113.574828,40.000118
-113.538425,40.000118
-113.502023,40.000118
-124.732164,40.029104
-124.695761,40.029104
-124.659359,40.029104
-124.622957,40.029104
-124.586554,40.029104
-124.550152,40.029104
-124.513749,40.029104
-124.477347,40.029104
-124.440945,40.029104
-124.404542,40.029104
-124.368140,40.029104
-124.331737,40.029104
-124.295335,40.029104
-124.258933,40.029104
-124.222530,40.029104
-124.186128,40.029104
-124.149725,40.029104
-124.113323,40.029104
-124.076921,40.029104
-124.040518,40.029104
-124.004116,40.029104
-123.967713,40.029104
-123.931311,40.029104
-123.894909,40.029104
-123.858506,40.029104
-123.822104,40.029104
-123.785701,40.029104
-123.749299,40.029104
-123.712897,40.029104
-123.676494,40.029104
-123.640092,40.029104
-123.603689,40.029104
-123.567287,40.029104
-123.530885,40.029104
-123.494482,40.029104
-123.458080,40.029104
-123.421677,40.029104
-123.385275,40.029104
-123.348873,40.029104
-123.312470,40.029104
-123.276068,40.029104
-123.239665,40.029104
-123.203263,40.029104
-123.166861,40.029104
-123.130458,40.029104
-123.094056,40.029104
-123.057653,40.029104
-123.021251,40.029104
-122.984849,40.029104
-122.948446,40.029104
-122.912044,40.029104
-122.875641,40.029104
-122.839239,40.029104
-122.802836,40.029104
-122.766434,40.029104
-122.730032,40.029104
-122.693629,40.029104
-122.657227,40.029104
-122.620824,40.029104
-122.584422,40.029104
-122.548020,40.029104
-122.511617,40.029104
-122.475215,40.029104
-122.438812,40.029104
-122.366008,40.029104
-122.329605,40.029104
-122.293203,40.029104
-122.256800,40.029104
-122.220398,40.029104
-122.183996,40.029104
-122.147593,40.029104
-122.038386,40.029104
-122.001984,40.029104
-121.965581,40.029104
-121.929179,40.029104
-121.892776,40.029104
-121.856374,40.029104
-121.819972,40.029104
-121.783569,40.029104
-121.747167,40.029104
-121.710764,40.029104
-121.674362,40.029104
-121.637960,40.029104
-121.601557,40.029104
-121.565155,40.029104
-121.528752,40.029104
-121.492350,40.029104
-121.455948,40.029104
-121.419545,40.029104
-121.383143,40.029104
-121.346740,40.029104
-121.310338,40.029104
-121.273936,40.029104
-121.237533,40.029104
-121.201131,40.029104
-121.164728,40.029104
-121.128326,40.029104
-121.091924,40.029104
-121.055521,40.029104
-121.019119,40.029104
-120.982716,40.029104
-120.946314,40.029104
-120.909912,40.029104
-120.873509,40.029104
-120.837107,40.029104
-120.800704,40.029104
-120.764302,40.029104
-120.727900,40.029104
-120.691497,40.029104
-120.655095,40.029104
-120.618692,40.029104
-120.582290,40.029104
-120.545888,40.029104
-120.509485,40.029104
-120.473083,40.029104
-120.436680,40.029104
-120.400278,40.029104
-120.363876,40.029104
-120.327473,40.029104
-120.291071,40.029104
-120.254668,40.029104
-120.218266,40.029104
-120.181864,40.029104
-120.145461,40.029104
-120.109059,40.029104
-120.072656,40.029104
-120.036254,40.029104
-119.999852,40.029104
-119.963449,40.029104
-119.927047,40.029104
-119.890644,40.029104
-119.854242,40.029104
-119.817840,40.029104
-119.781437,40.029104
-119.745035,40.029104
-119.708632,40.029104
-119.672230,40.029104
-119.635828,40.029104
-119.599425,40.029104
-119.526620,40.029104
-119.490218,40.029104
-119.453816,40.029104
-119.417413,40.029104
-119.381011,40.029104
-119.344608,40.029104
-119.308206,40.029104
-119.271804,40.029104
-119.235401,40.029104
-119.198999,40.029104
-119.162596,40.029104
-119.126194,40.029104
-119.089791,40.029104
-119.053389,40.029104
-119.016987,40.029104
-118.980584,40.029104
-118.944182,40.029104
-118.907779,40.029104
-118.871377,40.029104
-118.834975,40.029104
-118.798572,40.029104
-118.762170,40.029104
-118.725767,40.029104
-118.689365,40.029104
-118.652963,40.029104
-118.616560,40.029104
-118.580158,40.029104
-118.543755,40.029104
-118.507353,40.029104
-118.470951,40.029104
-118.434548,40.029104
-118.398146,40.029104
-118.361743,40.029104
-118.325341,40.029104
-118.288939,40.029104
-118.252536,40.029104
-118.216134,40.029104
-118.179731,40.029104
-118.143329,40.029104
-118.106927,40.029104
-118.070524,40.029104
-118.034122,40.029104
-117.997719,40.029104
-117.961317,40.029104
-117.924915,40.029104
-117.888512,40.029104
-117.852110,40.029104
-117.815707,40.029104
-117.779305,40.029104
-117.742903,40.029104
-117.706500,40.029104
-117.670098,40.029104
-117.633695,40.029104
-117.597293,40.029104
-117.560891,40.029104
-117.524488,40.029104
-117.488086,40.029104
-117.451683,40.029104
-117.415281,40.029104
-117.378879,40.029104
-117.342476,40.029104
-117.306074,40.029104
-117.269671,40.029104
-117.233269,40.029104
-117.196867,40.029104
-117.160464,40.029104
-117.124062,40.029104
-117.087659,40.029104
-117.051257,40.029104
-117.014855,40.029104
-116.978452,40.029104
-116.942050,40.029104
-116.905647,40.029104
-116.869245,40.029104
-116.832843,40.029104
-116.796440,40.029104
-116.760038,40.029104
-116.723635,40.029104
-116.687233,40.029104
-116.650831,40.029104
-116.614428,40.029104
-116.578026,40.029104
-116.541623,40.029104
-116.505221,40.029104
-116.468819,40.029104
-116.432416,40.029104
-116.396014,40.029104
-116.359611,40.029104
-116.323209,40.029104
-116.286807,40.029104
-116.250404,40.029104
-116.214002,40.029104
-116.177599,40.029104
-116.141197,40.029104
-116.104795,40.029104
-116.068392,40.029104
-116.031990,40.029104
-115.995587,40.029104
-115.959185,40.029104
-115.922783,40.029104
-115.886380,40.029104
-115.849978,40.029104
-115.813575,40.029104
-115.777173,40.029104
-115.740771,40.029104
-115.704368,40.029104
-115.667966,40.029104
-115.631563,40.029104
-115.595161,40.029104
-115.558758,40.029104
-115.522356,40.029104
-115.485954,40.029104
-115.449551,40.029104
-115.413149,40.029104
-115.376746,40.029104
-115.340344,40.029104
-115.303942,40.029104
-115.267539,40.029104
-115.231137,40.029104
-115.194734,40.029104
-115.158332,40.029104
-115.121930,40.029104
-115.085527,40.029104
-115.049125,40.029104
-115.012722,40.029104
-114.976320,40.029104
-114.939918,40.029104
-114.903515,40.029104
-114.867113,40.029104
-114.830710,40.029104
-114.794308,40.029104
-114.757906,40.029104
-114.721503,40.029104
-114.685101,40.029104
-114.648698,40.029104
-114.612296,40.029104
-114.575894,40.029104
-114.539491,40.029104
-114.503089,40.029104
-114.466686,40.029104
-114.430284,40.029104
-114.393882,40.029104
-114.357479,40.029104
-114.321077,40.029104
-114.284674,40.029104
-114.248272,40.029104
-114.211870,40.029104
-114.175467,40.029104
-114.139065,40.029104
-114.102662,40.029104
-114.066260,40.029104
-114.029858,40.029104
-113.993455,40.029104
-113.957053,40.029104
-113.920650,40.029104
-113.884248,40.029104
-113.847846,40.029104
-113.811443,40.029104
-113.775041,40.029104
-113.738638,40.029104
-113.702236,40.029104
-113.665834,40.029104
-113.629431,40.029104
-113.593029,40.029104
-113.556626,40.029104
-113.520224,40.029104
-113.483822,40.029104
-124.750365,40.058089
-124.713963,40.058089
-124.677560,40.058089
-124.641158,40.058089
-124.604755,40.058089
-124.568353,40.058089
-124.531951,40.058089
-124.495548,40.058089
-124.459146,40.058089
-124.422743,40.058089
-124.386341,40.058089
-124.349939,40.058089
-124.313536,40.058089
-124.277134,40.058089
-124.240731,40.058089
-124.204329,40.058089
-124.167927,40.058089
-124.131524,40.058089
-124.095122,40.058089
-124.058719,40.058089
-124.022317,40.058089
-123.985915,40.058089
-123.949512,40.058089
-123.913110,40.058089
-123.876707,40.058089
-123.840305,40.058089
-123.803903,40.058089
-123.767500,40.058089
-123.731098,40.058089
-123.694695,40.058089
-123.658293,40.058089
-123.621891,40.058089
-123.585488,40.058089
-123.549086,40.058089
-123.512683,40.058089
-123.476281,40.058089
-123.439879,40.058089
-123.403476,40.058089
-123.367074,40.058089
-123.330671,40.058089
-123.294269,40.058089
-123.257867,40.058089
-123.221464,40.058089
-123.185062,40.058089
-123.148659,40.058089
-123.112257,40.058089
-123.075855,40.058089
-123.039452,40.058089
-123.003050,40.058089
-122.966647,40.058089
-122.930245,40.058089
-122.893842,40.058089
-122.857440,40.058089
-122.821038,40.058089
-122.784635,40.058089
-122.748233,40.058089
-122.711830,40.058089
-122.675428,40.058089
-122.639026,40.058089
-122.602623,40.058089
-122.566221,40.058089
-122.529818,40.058089
-122.493416,40.058089
-122.457014,40.058089
-122.347806,40.058089
-122.311404,40.058089
-122.275002,40.058089
-122.238599,40.058089
-122.129392,40.058089
-122.092990,40.058089
-122.056587,40.058089
-122.020185,40.058089
-121.983782,40.058089
-121.947380,40.058089
-121.910978,40.058089
-121.874575,40.058089
-121.838173,40.058089
-121.801770,40.058089
-121.765368,40.058089
-121.728966,40.058089
-121.692563,40.058089
-121.656161,40.058089
-121.619758,40.058089
-121.583356,40.058089
-121.546954,40.058089
-121.510551,40.058089
-121.474149,40.058089
-121.437746,40.058089
-121.401344,40.058089
-121.364942,40.058089
-121.328539,40.058089
-121.292137,40.058089
-121.255734,40.058089
-121.219332,40.058089
-121.182930,40.058089
-121.146527,40.058089
-121.110125,40.058089
-121.073722,40.058089
-121.037320,40.058089
-121.000918,40.058089
-120.964515,40.058089
-120.928113,40.058089
-120.891710,40.058089
-120.855308,40.058089
-120.818906,40.058089
-120.782503,40.058089
-120.746101,40.058089
-120.709698,40.058089
-120.673296,40.058089
-120.636894,40.058089
-120.600491,40.058089
-120.564089,40.058089
-120.527686,40.058089
-120.491284,40.058089
-120.454882,40.058089
-120.418479,40.058089
-120.382077,40.058089
-120.345674,40.058089
-120.309272,40.058089
-120.272870,40.058089
-120.236467,40.058089
-120.200065,40.058089
-120.163662,40.058089
-120.127260,40.058089
-120.090858,40.058089
-120.054455,40.058089
-120.018053,40.058089
-119.981650,40.058089
-119.945248,40.058089
-119.908846,40.058089
-119.872443,40.058089
-119.836041,40.058089
-119.799638,40.058089
-119.763236,40.058089
-119.726834,40.058089
-119.690431,40.058089
-119.654029,40.058089
-119.617626,40.058089
-119.508419,40.058089
-119.472017,40.058089
-119.435614,40.058089
-119.399212,40.058089
-119.362810,40.058089
-119.326407,40.058089
-119.290005,40.058089
-119.253602,40.058089
-119.217200,40.058089
-119.180797,40.058089
-119.144395,40.058089
-119.107993,40.058089
-119.071590,40.058089
-119.035188,40.058089
-118.998785,40.058089
-118.962383,40.058089
-118.925981,40.058089
-118.889578,40.058089
-118.853176,40.058089
-118.816773,40.058089
-118.780371,40.058089
-118.743969,40.058089
-118.707566,40.058089
-118.671164,40.058089
-118.634761,40.058089
-118.598359,40.058089
-118.561957,40.058089
-118.525554,40.058089
-118.489152,40.058089
-118.452749,40.058089
-118.416347,40.058089
-118.379945,40.058089
-118.343542,40.058089
-118.307140,40.058089
-118.270737,40.058089
-118.234335,40.058089
-118.197933,40.058089
-118.161530,40.058089
-118.125128,40.058089
-118.088725,40.058089
-118.052323,40.058089
-118.015921,40.058089
-117.979518,40.058089
-117.943116,40.058089
-117.906713,40.058089
-117.870311,40.058089
-117.833909,40.058089
-117.797506,40.058089
-117.761104,40.058089
-117.724701,40.058089
-117.688299,40.058089
-117.651897,40.058089
-117.615494,40.058089
-117.579092,40.058089
-117.542689,40.058089
-117.506287,40.058089
-117.469885,40.058089
-117.433482,40.058089
-117.397080,40.058089
-117.360677,40.058089
-117.324275,40.058089
-117.287873,40.058089
-117.251470,40.058089
-117.215068,40.058089
-117.178665,40.058089
-117.142263,40.058089
-117.105861,40.058089
-117.069458,40.058089
-117.033056,40.058089
-116.996653,40.058089
-116.960251,40.058089
-116.923849,40.058089
-116.887446,40.058089
-116.851044,40.058089
-116.814641,40.058089
-116.778239,40.058089
-116.741837,40.058089
-116.705434,40.058089
-116.669032,40.058089
-116.632629,40.058089
-116.596227,40.058089
-116.559825,40.058089
-116.523422,40.058089
-116.487020,40.058089
-116.450617,40.058089
-116.414215,40.058089
-116.377813,40.058089
-116.341410,40.058089
-116.305008,40.058089
-116.268605,40.058089
-116.232203,40.058089
-116.195801,40.058089
-116.159398,40.058089
-116.122996,40.058089
-116.086593,40.058089
-116.050191,40.058089
-116.013789,40.058089
-115.977386,40.058089
-115.940984,40.058089
-115.904581,40.058089
-115.868179,40.058089
-115.831777,40.058089
-115.795374,40.058089
-115.758972,40.058089
-115.722569,40.058089
-115.686167,40.058089
-115.649765,40.058089
-115.613362,40.058089
-115.576960,40.058089
-115.540557,40.058089
-115.504155,40.058089
-115.467752,40.058089
-115.431350,40.058089
-115.394948,40.058089
-115.358545,40.058089
-115.322143,40.058089
-115.285740,40.058089
-115.249338,40.058089
-115.212936,40.058089
-115.176533,40.058089
-115.140131,40.058089
-115.103728,40.058089
-115.067326,40.058089
-115.030924,40.058089
-114.994521,40.058089
-114.958119,40.058089
-114.921716,40.058089
